在水一方,3室 2厅 2卫,9848 元/m²,91.4平方米,2012年,东南,中层(共18层),精装修,有,22.839602,108.41071
汇春广场,1室 1厅 1卫,13000 元/m²,40平方米,2015年,南,中层(共25层),精装修,有,22.814901,108.374594
汇春名庭(北区),3室 2厅 2卫,11719 元/m²,128平方米,2003年,南北,中层(共8层),精装修,无,22.81561,108.374065
霖峰一号,5室 2厅 2卫,18118 元/m²,170平方米,2018年,南,中层(共32层),毛坯,有,22.836603,108.40915
荣和千千树,3室 2厅 1卫,16054 元/m²,79.7平方米,2016年,南,中层(共45层),精装修,有,22.838343,108.402488
怡景西湖新天地,2室 1厅 1卫,20463 元/m²,67平方米,2009年,东,低层(共30层),简单装修,有,22.815397,108.337331
荣和悦澜山,4室 2厅 2卫,12669 元/m²,110.5平方米,2017年,南北,中层(共30层),简单装修,有,22.849897,108.386616
荣和千千树,3室 2厅 1卫,16054 元/m²,79.7平方米,2016年,南,低层(共45层),精装修,有,22.838343,108.402488
荣和千千树,3室 2厅 1卫,16054 元/m²,79.7平方米,2016年,南,中层(共45层),精装修,有,22.838343,108.402488
荣和悦澜山,4室 2厅 2卫,12669 元/m²,110.5平方米,2017年,南北,中层(共30层),简单装修,有,22.849897,108.386616
康平公寓,3室 2厅 2卫,9721 元/m²,132.7平方米,2005年,南北,低层(共12层),简单装修,有,22.836392,108.363205
蓝山上城,3室 2厅 2卫,17753 元/m²,112.7平方米,2006年,南北,高层(共11层),精装修,有,22.825645,108.391336
昌泰东盟园,3室 2厅 2卫,16520 元/m²,109平方米,2017年,东南,中层(共26层),精装修,有,22.813497,108.405315
耀凯凤岭1号,4室 2厅 2卫,18754 元/m²,149.3平方米,2009年,南北,低层(共18层),简单装修,有,22.811902,108.403828
升禾绿城世界,4室 2厅 2卫,16499 元/m²,136.4平方米,2013年,东南,低层(共18层),毛坯,有,22.830355,108.424097
青年国际,2室 2厅 1卫,10196 元/m²,51平方米,2007年,南,中层(共15层),精装修,有,22.829857,108.363058
彰泰凤岭江湾,3室 2厅 2卫,11291 元/m²,90.3平方米,2019年,南,中层(共18层),精装修,有,22.797567,108.45443
金腾江湾,3室 2厅 2卫,7396 元/m²,114.9平方米,2010年,东南,中层(共6层),简单装修,无,22.792107,108.503655
广西电视台生活区,3室 1厅 1卫,13750 元/m²,80平方米,1992年,南,高层(共6层),精装修,无,22.821352,108.351004
海茵国际花城,3室 2厅 2卫,9614 元/m²,109.2平方米,2018年,南,中层(共11层),精装修,有,22.81284,108.468286
凤岭山语城,3室 2厅 2卫,17879 元/m²,88.4平方米,2015年,南北,中层(共11层),精装修,有,22.826704,108.420771
保利领秀前城,3室 2厅 2卫,11932 元/m²,88平方米,2014年,南北,高层(共20层),精装修,有,22.800504,108.429898
和美家园,4室 2厅 2卫,10104 元/m²,138.6平方米,2007年,南,低层(共32层),精装修,有,22.799753,108.35838
荣和公园大道,3室 2厅 2卫,18078 元/m²,92.4平方米,2017年,南北,中层(共34层),精装修,有,22.835281,108.413889
荣和山水美地6组团温馨湾,3室 2厅 2卫,14557 元/m²,79平方米,2015年,南,中层(共32层),精装修,有,22.825021,108.410681
华发国宾壹号,4室 2厅 2卫,16416 元/m²,113平方米,2016年,南,低层(共31层),精装修,有,22.779952,108.357897
万科城(南区),4室 2厅 2卫,14580 元/m²,120平方米,2015年,南,高层(共34层),豪华装修,有,22.846691,108.387662
绿海云天,2室 2厅 1卫,17666 元/m²,84.9平方米,2012年,南,中层(共18层),精装修,有,22.805969,108.399576
在水一方,3室 2厅 1卫,10483 元/m²,100.2平方米,2011年,南北,中层(共11层),精装修,有,22.839602,108.41071
联发尚品,3室 2厅 2卫,8719 元/m²,120.4平方米,2012年,南,高层(共18层),精装修,有,22.807747,108.454623
荣和悦澜山,4室 2厅 2卫,13818 元/m²,91.9平方米,2018年,南北,低层(共32层),精装修,有,22.849897,108.386616
半岛融园,3室 2厅 2卫,11010 元/m²,127.2平方米,2009年,南,中层(共11层),简单装修,有,22.782232,108.346856
观澜溪谷,3室 2厅 2卫,8635 元/m²,90.3平方米,2012年,南北,高层(共18层),精装修,有,22.816399,108.487697
联发尚品,3室 2厅 2卫,8719 元/m²,120.4平方米,2010年,南,高层(共18层),精装修,有,22.807747,108.454623
半岛半山,4室 2厅 2卫,12785 元/m²,152.5平方米,2011年,北,低层(共29层),毛坯,有,22.78276,108.343934
中房翡翠园(一期),4室 2厅 2卫,12103 元/m²,152平方米,2010年,南,高层(共11层),精装修,有,22.813028,108.419053
莱茵湖畔,5室 2厅 4卫,17201 元/m²,162.8平方米,2012年,南,高层(共18层),毛坯,有,22.815013,108.422336
盛天青山郡,4室 2厅 2卫,14774 元/m²,111.7平方米,2012年,南,中层(共19层),精装修,有,22.788022,108.361159
莱茵湖畔,3室 2厅 2卫,14548 元/m²,96.2平方米,2012年,南北,低层(共32层),精装修,有,22.815013,108.422336
常青藤,2室 2厅 1卫,8125 元/m²,80平方米,2014年,南,中层(共22层),简单装修,有,22.804818,108.456869
长岛溪山,3室 2厅 2卫,8000 元/m²,85平方米,2018年,南北,低层(共32层),精装修,有,22.815201,108.471218
香格里拉花园(一期),3室 2厅 2卫,13636 元/m²,121平方米,2005年,北,中层(共18层),精装修,有,22.82996,108.387356
莱茵湖畔,6室 3厅 4卫,16452 元/m²,224.9平方米,2012年,北,高层(共17层),毛坯,满五年,22.815013,108.422336
融创九熙府二期,3室 2厅 2卫,9800 元/m²,100平方米,2019年,南,中层(共29层),毛坯,有,22.870734,108.408504
江宇都会明珠,3室 2厅 2卫,10889 元/m²,90平方米,2017年,南北,低层(共32层),精装修,有,22.838429,108.406413
莱茵湖畔,3室 2厅 1卫,15042 元/m²,89.8平方米,2012年,南,中层(共18层),豪华装修,有,22.815013,108.422336
兴鹏大厦,3室 2厅 1卫,16102 元/m²,118平方米,2003年,东,高层(共25层),精装修,有,22.806525,108.344235
广西区外贸大院,3室 2厅 2卫,17905 元/m²,105平方米,1999年,东,中层(共26层),精装修,有,22.814073,108.341949
竹溪新兴苑北区,3室 2厅 1卫,9896 元/m²,96平方米,2001年,南,中层(共8层),精装修,无,22.798392,108.363845
怡景西湖新天地,1室 0厅 1卫,18000 元/m²,45平方米,2010年,南,高层(共30层),精装修,有,22.815397,108.337331
城市杰座,1室 1厅 1卫,14171 元/m²,60平方米,2008年,东南,中层(共26层),精装修,有,22.815046,108.371934
振业青秀山1号,3室 2厅 1卫,17357 元/m²,89.3平方米,2012年,南北,中层(共32层),精装修,有,22.800417,108.365792
嘉和南湖之都,2室 2厅 1卫,13855 元/m²,83平方米,2006年,南,高层(共32层),精装修,有,22.818812,108.360476
凤岭佳园,3室 2厅 2卫,9003 元/m²,138.8平方米,2012年,南北,中层(共18层),精装修,有,22.838404,108.425194
南湖名都广场,3室 2厅 2卫,23830 元/m²,130.1平方米,2012年,东南,高层(共30层),精装修,有,22.810561,108.363106
华星时代广场,1室 0厅 1卫,15601 元/m²,44.9平方米,2006年,南,中层(共30层),精装修,有,22.813479,108.33564
怡景西湖新天地,2室 1厅 1卫,20463 元/m²,67平方米,2008年,西南,低层(共28层),精装修,有,22.815397,108.337331
金龙理想1号,3室 2厅 2卫,12463 元/m²,134平方米,2011年,南,低层(共11层),精装修,有,22.822691,108.423086
华星时代广场,1室 0厅 1卫,15601 元/m²,44.9平方米,2006年,南,中层(共30层),简单装修,有,22.813479,108.33564
中房翡翠园(二期),3室 2厅 2卫,15633 元/m²,81.2平方米,2016年,南,中层(共32层),精装修,有,22.812494,108.424256
天池山,3室 2厅 2卫,7998 元/m²,80平方米,2017年,南,低层(共33层),精装修,有,22.816853,108.466943
利海亚洲国际,1室 0厅 1卫,17568 元/m²,35.9平方米,2010年,南,低层(共28层),精装修,有,22.815775,108.404909
德利金御世家,5室 2厅 3卫,16754 元/m²,191平方米,2012年,南,高层(共26层),毛坯,有,22.83479,108.398517
保利领秀前城,3室 2厅 2卫,11932 元/m²,88平方米,2017年,南北,中层(共30层),简单装修,有,22.800504,108.429898
中铁凤岭国际城,4室 2厅 2卫,10830 元/m²,118.2平方米,2019年,南北,低层(共20层),精装修,有,22.798538,108.454328
荣和千千树,3室 2厅 1卫,16054 元/m²,79.7平方米,2016年,南,低层(共45层),精装修,有,22.838343,108.402488
荣和悦澜山,4室 2厅 2卫,12939 元/m²,125.2平方米,2018年,南北,高层(共32层),精装修,有,22.849897,108.386616
荣和千千树,4室 2厅 2卫,17425 元/m²,91.8平方米,2016年,南,高层(共33层),精装修,有,22.838343,108.402488
华星时代广场,1室 0厅 1卫,15601 元/m²,44.9平方米,2006年,南,中层(共30层),简单装修,有,22.813479,108.33564
中房翡翠园(二期),3室 2厅 2卫,15633 元/m²,81.2平方米,2016年,南,中层(共32层),精装修,有,22.812494,108.424256
天池山,3室 2厅 2卫,7998 元/m²,80平方米,2017年,南,低层(共33层),精装修,有,22.816853,108.466943
利海亚洲国际,1室 0厅 1卫,17568 元/m²,35.9平方米,2010年,南,低层(共28层),精装修,有,22.815775,108.404909
德利金御世家,5室 2厅 3卫,16754 元/m²,191平方米,2012年,南,高层(共26层),毛坯,有,22.83479,108.398517
保利领秀前城,3室 2厅 2卫,11932 元/m²,88平方米,2017年,南北,中层(共30层),简单装修,有,22.800504,108.429898
中铁凤岭国际城,4室 2厅 2卫,10830 元/m²,118.2平方米,2019年,南北,低层(共20层),精装修,有,22.798538,108.454328
保利领秀前城,3室 2厅 2卫,13475 元/m²,118平方米,2019年,南,中层(共36层),精装修,有,22.800504,108.429898
汇东郦城,3室 2厅 2卫,12707 元/m²,82.6平方米,2010年,南,中层(共30层),简单装修,有,22.815324,108.424916
中房翡翠园(二期),3室 2厅 2卫,13860 元/m²,81.2平方米,2016年,南,低层(共31层),精装修,有,22.812494,108.424256
中铁凤岭国际城,3室 2厅 2卫,11011 元/m²,99平方米,2018年,南北,中层(共31层),精装修,有,22.798538,108.454328
麒麟山,2室 2厅 1卫,17033 元/m²,91平方米,2009年,北,中层(共28层),精装修,有,22.817148,108.336791
保利领秀前城,4室 2厅 2卫,12091 元/m²,110平方米,2016年,南北,中层(共33层),精装修,有,22.800504,108.429898
保利领秀前城,3室 2厅 2卫,13444 元/m²,90平方米,2019年,南北,中层(共32层),精装修,有,22.800504,108.429898
保利领秀前城,3室 2厅 2卫,12135 元/m²,89平方米,2017年,南北,中层(共33层),精装修,有,22.800504,108.429898
保利领秀前城,3室 2厅 2卫,11919 元/m²,99平方米,2019年,南北,低层(共32层),精装修,有,22.800504,108.429898
天池山,3室 2厅 2卫,7966 元/m²,96.7平方米,2018年,南,中层(共30层),简单装修,有,22.816853,108.466943
中铁凤岭国际城,3室 2厅 2卫,11296 元/m²,99.2平方米,2017年,南北,中层(共32层),精装修,有,22.798538,108.454328
盛天华府,3室 2厅 2卫,18860 元/m²,91.2平方米,2018年,南,低层(共28层),精装修,有,22.816032,108.407193
融创九熙府二期,3室 2厅 2卫,11000 元/m²,100平方米,2018年,南,中层(共32层),精装修,有,22.870734,108.408504
凤景湾,4室 2厅 2卫,18290 元/m²,141.1平方米,2012年,东南,高层(共32层),毛坯,有,22.827656,108.39511
外滩新城,3室 2厅 1卫,12766 元/m²,121.4平方米,2005年,南,中层(共28层),精装修,有,22.814545,108.330882
观澜溪谷,3室 2厅 2卫,7753 元/m²,89平方米,2012年,南北,中层(共8层),精装修,有,22.816399,108.487697
华发国宾壹号,2室 2厅 1卫,16889 元/m²,90平方米,2015年,南,中层(共33层),毛坯,有,22.779952,108.357897
常青藤,3室 2厅 1卫,10222 元/m²,90平方米,2018年,南北,中层(共30层),毛坯,有,22.804818,108.456869
华发国宾壹号,4室 2厅 2卫,17829 元/m²,129平方米,2017年,南北,中层(共30层),精装修,有,22.779952,108.357897
凤岭山语城,2室 2厅 2卫,18377 元/m²,73.5平方米,2013年,南北,低层(共32层),精装修,有,22.826704,108.420771
霖峰一号,3室 2厅 2卫,16111 元/m²,88.1平方米,2018年,南北,低层(共28层),精装修,有,22.836603,108.40915
南湖国际广场,2室 2厅 1卫,23073 元/m²,88.9平方米,2012年,南北,高层(共32层),豪华装修,有,22.831847,108.373952
城市杰座,1室 0厅 1卫,11850 元/m²,38.8平方米,2009年,南北,高层(共26层),精装修,有,22.815046,108.371934
保利童心缘,3室 2厅 2卫,16333 元/m²,90平方米,2017年,南,中层(共30层),精装修,有,22.834833,108.417579
民发大观天下,4室 2厅 2卫,11587 元/m²,129.5平方米,2010年,南,低层(共32层),精装修,有,22.783749,108.350255
华发国宾壹号,4室 2厅 2卫,19930 元/m²,143平方米,2016年,南,高层(共32层),精装修,有,22.779952,108.357897
振业青秀山1号,3室 2厅 1卫,15118 元/m²,89.3平方米,2012年,东南,低层(共32层),精装修,有,22.800417,108.365792
华发国宾壹号,4室 2厅 2卫,17463 元/m²,134平方米,2018年,南北,中层(共27层),精装修,有,22.779952,108.357897
海茵国际花城,3室 2厅 1卫,9414 元/m²,79.7平方米,2010年,南,高层(共6层),精装修,无,22.81284,108.468286
在水一方,3室 2厅 2卫,10914 元/m²,90.7平方米,2010年,南北,中层(共32层),精装修,有,22.839602,108.41071
凤岭佳园,3室 2厅 2卫,7211 元/m²,88.8平方米,2004年,南北,中层(共8层),精装修,有,22.838404,108.425194
维也纳森林,3室 2厅 1卫,16185 元/m²,92.7平方米,2012年,南,中层(共30层),精装修,有,22.8288,108.397556
莱茵湖畔,4室 2厅 2卫,13946 元/m²,106.1平方米,2012年,南,高层(共11层),精装修,有,22.815013,108.422336
天池山,3室 2厅 2卫,8056 元/m²,101.8平方米,2019年,南北,中层(共32层),毛坯,有,22.816853,108.466943
万科城(北区),3室 2厅 2卫,13303 元/m²,97平方米,2019年,南北,低层(共41层),精装修,有,22.851182,108.389131
万科城(南区),3室 2厅 2卫,14934 元/m²,97.4平方米,2018年,南北,中层(共32层),精装修,有,22.846691,108.387662
荣和大地一组团花园里,3室 2厅 2卫,18313 元/m²,90.1平方米,2017年,南,高层(共32层),精装修,有,22.832589,108.40888
广西广播电影电视局第一宿舍,3室 1厅 1卫,16296 元/m²,81平方米,1996年,南北,高层(共6层),精装修,无,22.816676,108.334325
万科城(南区),3室 2厅 2卫,15702 元/m²,97.4平方米,2016年,南,中层(共23层),精装修,有,22.846691,108.387662
秀山花园,3室 2厅 1卫,11091 元/m²,97.4平方米,2002年,南北,高层(共7层),精装修,无,22.799885,108.373165
民发大观天下,2室 2厅 1卫,13689 元/m²,87.7平方米,2010年,南,中层(共28层),精装修,有,22.783749,108.350255
汇东郦城,2室 2厅 1卫,15135 元/m²,64.8平方米,2012年,南,高层(共17层),精装修,有,22.815324,108.424916
万科城(南区),4室 2厅 2卫,15974 元/m²,109.6平方米,2016年,南,低层(共49层),精装修,有,22.846691,108.387662
汇东郦城,2室 2厅 1卫,15981 元/m²,68.8平方米,2012年,南,中层(共30层),精装修,有,22.815324,108.424916
华银阁,3室 2厅 2卫,11654 元/m²,133平方米,2000年,北,低层(共19层),简单装修,有,22.819864,108.341699
金菲豪园,3室 2厅 2卫,17777 元/m²,129.4平方米,2012年,东南,中层(共7层),精装修,有,22.812943,108.410779
蓝山上城,2室 2厅 1卫,16007 元/m²,78.1平方米,2012年,南,中层(共17层),精装修,有,22.825645,108.391336
万科城(南区),4室 2厅 2卫,15974 元/m²,109.6平方米,2015年,南,中层(共30层),精装修,有,22.846691,108.387662
盛天青山郡,3室 2厅 2卫,15155 元/m²,97平方米,2015年,南,高层(共22层),豪华装修,有,22.788022,108.361159
振业青秀山1号,3室 2厅 2卫,14470 元/m²,89.8平方米,2016年,东南,低层(共30层),精装修,有,22.800417,108.365792
保利领秀前城,4室 2厅 2卫,13455 元/m²,110平方米,2016年,南,中层(共32层),精装修,有,22.800504,108.429898
霖峰一号,3室 2厅 2卫,15884 元/m²,88.1平方米,2017年,南北,中层(共33层),精装修,有,22.836603,108.40915
华发国宾壹号,4室 2厅 2卫,15799 元/m²,139平方米,2018年,南北,中层(共31层),精装修,有,22.779952,108.357897
半岛融园,3室 2厅 2卫,11245 元/m²,127.2平方米,2009年,南,中层(共11层),精装修,有,22.782232,108.346856
长岛溪山,3室 2厅 2卫,7765 元/m²,85平方米,2017年,东南,低层(共30层),精装修,有,22.815201,108.471218
天池山,2室 2厅 1卫,8538 元/m²,92.5平方米,2010年,南,低层(共18层),精装修,有,22.816853,108.466943
香格里拉花园(一期),2室 2厅 1卫,17037 元/m²,81平方米,2006年,南,中层(共18层),精装修,有,22.82996,108.387356
方园二区,3室 2厅 1卫,11905 元/m²,105平方米,2005年,南,中层(共8层),精装修,有,22.837255,108.363627
中房翡翠园(一期),3室 2厅 1卫,14078 元/m²,103平方米,2012年,南北,高层(共11层),精装修,有,22.813028,108.419053
中房翡翠园(二期),4室 2厅 2卫,15622 元/m²,134.4平方米,2010年,南北,高层(共18层),精装修,有,22.812494,108.424256
中铁凤岭国际城,3室 2厅 2卫,11094 元/m²,99.2平方米,2017年,南,中层(共32层),精装修,有,22.798538,108.454328
凤岭春天,3室 2厅 1卫,14001 元/m²,89.3平方米,2009年,南,低层(共11层),精装修,有,22.822093,108.42611
香格里拉花园(一期),3室 2厅 1卫,14476 元/m²,105平方米,2010年,南北,中层(共11层),精装修,有,22.82996,108.387356
联发尚品,2室 2厅 1卫,9493 元/m²,84.3平方米,2012年,南,高层(共11层),简单装修,有,22.807747,108.454623
万科城(北区),3室 2厅 2卫,12605 元/m²,96.8平方米,2018年,南,中层(共33层),精装修,有,22.851182,108.389131
香格里拉花园(一期),3室 2厅 2卫,13043 元/m²,138平方米,2005年,南北,中层(共17层),精装修,有,22.82996,108.387356
联发君澜,3室 2厅 2卫,13564 元/m²,112.8平方米,2017年,南北,高层(共34层),豪华装修,有,22.849232,108.389066
上海滩公馆,2室 1厅 1卫,19645 元/m²,58.5平方米,2009年,南,高层(共28层),精装修,有,22.816074,108.336816
天池山,5室 2厅 2卫,8144 元/m²,143.7平方米,2012年,南北,中层(共18层),精装修,有,22.816853,108.466943
锦光花苑,2室 2厅 1卫,16889 元/m²,84.1平方米,2009年,南北,高层(共15层),简单装修,有,22.817623,108.336848
莱茵湖畔,6室 3厅 4卫,16007 元/m²,224.9平方米,2012年,南,高层(共17层),毛坯,有,22.815013,108.422336
麒麟山,2室 2厅 1卫,18132 元/m²,91平方米,2009年,南北,中层(共31层),精装修,有,22.817148,108.336791
中房翡翠湾,3室 2厅 2卫,21355 元/m²,125.5平方米,2016年,南,中层(共11层),毛坯,有,22.804597,108.404567
汇东国际,2室 2厅 1卫,11613 元/m²,62平方米,2014年,南,低层(共25层),精装修,有,22.818365,108.379431
城市花园,3室 2厅 1卫,14599 元/m²,137平方米,2008年,东,高层(共11层),精装修,有,22.814535,108.377905
广西二轻大院,4室 2厅 2卫,15576 元/m²,165平方米,2008年,南,低层(共30层),精装修,有,22.828808,108.34579
世洋丽豪园,3室 2厅 2卫,16870 元/m²,129.2平方米,2014年,南,低层(共18层),精装修,有,22.816705,108.411084
常青藤,3室 2厅 1卫,9180 元/m²,88.2平方米,2017年,南,低层(共33层),精装修,有,22.804818,108.456869
广投龙象府,4室 2厅 2卫,15734 元/m²,143平方米,2017年,南北,低层(共41层),毛坯,有,22.836396,108.399484
昊然风景,3室 2厅 2卫,15503 元/m²,129平方米,2013年,南,中层(共24层),豪华装修,有,22.817407,108.418403
山水花都秀竹花园,4室 2厅 2卫,12056 元/m²,149.3平方米,2004年,南,高层(共17层),简单装修,有,22.805682,108.371727
秀山花园,4室 2厅 2卫,9737 元/m²,128.4平方米,2006年,南,低层(共6层),精装修,有,22.799885,108.373165
广西水电科学研究院宿舍,3室 2厅 1卫,13665 元/m²,90平方米,1993年,东,高层(共6层),精装修,无,22.803762,108.342079
荣和千千树,3室 2厅 2卫,14548 元/m²,79.1平方米,2017年,南北,中层(共33层),精装修,有,22.838343,108.402488
汇东郦城,3室 2厅 2卫,13827 元/m²,78.8平方米,2015年,南北,低层(共32层),精装修,有,22.815324,108.424916
万科城(南区),3室 2厅 2卫,15515 元/m²,89.6平方米,2015年,南北,低层(共32层),精装修,有,22.846691,108.387662
荣和悦澜山,3室 2厅 2卫,16206 元/m²,91.9平方米,2015年,南北,低层(共32层),精装修,有,22.849897,108.386616
凤岭山语城,3室 2厅 2卫,18445 元/m²,88.4平方米,2016年,南,中层(共35层),精装修,有,22.826704,108.420771
枫林蓝岸(别墅),6室 3厅 6卫,27686 元/m²,242平方米,2008年,南,共1层,精装修,无,22.822626,108.420348
保利领秀前城,4室 2厅 2卫,14324 元/m²,111平方米,2019年,南,中层(共32层),精装修,有,22.800504,108.429898
荣和千千树,3室 2厅 1卫,18809 元/m²,79.8平方米,2016年,南,中层(共33层),精装修,无,22.838343,108.402488
新新家园,3室 2厅 2卫,11815 元/m²,118.5平方米,2006年,南北,中层(共16层),精装修,有,22.797197,108.359642
荣和山水美地2组团幸福湾,3室 2厅 2卫,14938 元/m²,81平方米,2015年,南北,中层(共33层),精装修,有,22.822666,108.407634
大唐臻观,4室 2厅 2卫,18846 元/m²,169.8平方米,2018年,南北,中层(共23层),毛坯,有,22.805066,108.422828
天池山,3室 2厅 2卫,7579 元/m²,95平方米,2018年,南,中层(共32层),精装修,有,22.816853,108.466943
德瑞花园,3室 2厅 2卫,16499 元/m²,127.3平方米,2009年,南,高层(共28层),精装修,有,22.820304,108.402343
万科城(南区),3室 2厅 2卫,13454 元/m²,89.2平方米,2017年,南北,中层(共30层),精装修,有,22.846691,108.387662
荣和千千树,4室 2厅 2卫,16939 元/m²,87.4平方米,2016年,南,中层(共33层),毛坯,有,22.838343,108.402488
荣和千千树,4室 2厅 2卫,16114 元/m²,108.6平方米,2015年,南,中层(共47层),毛坯,有,22.838343,108.402488
保利领秀前城,3室 2厅 2卫,13977 元/m²,88平方米,2018年,南北,中层(共32层),精装修,有,22.800504,108.429898
荣和大地二组团阳光里,3室 2厅 2卫,18669 元/m²,88.4平方米,2012年,南,高层(共11层),精装修,有,22.834937,108.409756
华发国宾壹号,4室 2厅 2卫,15806 元/m²,124平方米,2018年,南北,中层(共28层),精装修,有,22.779952,108.357897
荣和千千树,4室 2厅 2卫,16411 元/m²,109.7平方米,2016年,东南,高层(共43层),毛坯,有,22.838343,108.402488
万科城(北区),3室 2厅 2卫,14938 元/m²,97.1平方米,2017年,南,高层(共34层),精装修,有,22.851182,108.389131
霖峰一号,4室 2厅 2卫,19177 元/m²,166.9平方米,2017年,南北,中层(共45层),毛坯,有,22.836603,108.40915
希尔顿阳光,1室 0厅 1卫,13525 元/m²,35.5平方米,2010年,南北,中层(共29层),精装修,有,22.815089,108.373284
荣和千千树,4室 2厅 2卫,12837 元/m²,109.1平方米,2015年,南北,中层(共32层),精装修,有,22.838343,108.402488
中房翡翠园(一期),3室 2厅 1卫,13398 元/m²,103平方米,2010年,南,中层(共11层),精装修,有,22.813028,108.419053
盛天华府,4室 2厅 2卫,22401 元/m²,111.6平方米,2010年,南,低层(共18层),精装修,有,22.816032,108.407193
凤岭佳园,3室 2厅 2卫,7549 元/m²,88.8平方米,2013年,南,低层(共23层),精装修,有,22.838404,108.425194
荣和千千树,3室 2厅 2卫,13915 元/m²,79.1平方米,2016年,南北,低层(共33层),精装修,有,22.838343,108.402488
万科城(南区),3室 2厅 2卫,13394 元/m²,89.6平方米,2014年,南北,低层(共30层),精装修,有,22.846691,108.387662
荣和悦澜山,3室 2厅 2卫,12511 元/m²,91.9平方米,2017年,东南,中层(共30层),精装修,有,22.849897,108.386616
保利领秀前城,3室 2厅 2卫,13977 元/m²,88平方米,2018年,南北,中层(共32层),精装修,有,22.800504,108.429898
荣和大地二组团阳光里,3室 2厅 2卫,18669 元/m²,88.4平方米,2012年,南,高层(共11层),精装修,有,22.834937,108.409756
万科城(南区),3室 2厅 2卫,13394 元/m²,89.6平方米,2014年,南北,低层(共30层),精装修,有,22.846691,108.387662
华发国宾壹号,4室 2厅 2卫,15806 元/m²,124平方米,2018年,南北,中层(共28层),精装修,有,22.779952,108.357897
荣和千千树,4室 2厅 2卫,16411 元/m²,109.7平方米,2016年,东南,高层(共43层),毛坯,有,22.838343,108.402488
万科城(北区),3室 2厅 2卫,14938 元/m²,97.1平方米,2017年,南,高层(共34层),精装修,有,22.851182,108.389131
霖峰一号,4室 2厅 2卫,19177 元/m²,166.9平方米,2017年,南北,中层(共45层),毛坯,有,22.836603,108.40915
荣和千千树,4室 2厅 2卫,12837 元/m²,109.1平方米,2015年,南北,中层(共32层),精装修,有,22.838343,108.402488
希尔顿阳光,1室 0厅 1卫,13525 元/m²,35.5平方米,2010年,南北,中层(共29层),精装修,有,22.815089,108.373284
升禾绿城世界,3室 2厅 1卫,16837 元/m²,84.3平方米,2011年,东南,高层(共30层),精装修,有,22.830355,108.424097
和美家园,4室 2厅 2卫,10145 元/m²,138平方米,2015年,南北,中层(共30层),精装修,有,22.799753,108.35838
绿地中央广场(商住楼),2室 2厅 2卫,13000 元/m²,50平方米,2018年,南北,中层(共28层),精装修,有,22.839148,108.380439
利海亚洲国际,1室 0厅 1卫,17707 元/m²,34.5平方米,2010年,南,高层(共29层),精装修,有,22.815775,108.404909
荣和悦澜山,3室 2厅 2卫,12960 元/m²,91.1平方米,2017年,南北,中层(共30层),精装修,有,22.849897,108.386616
彰泰红,4室 2厅 2卫,15820 元/m²,122平方米,2018年,南北,中层(共32层),精装修,有,22.812364,108.428001
南湖名都广场,3室 2厅 2卫,18522 元/m²,175.5平方米,2008年,南北,低层(共30层),毛坯,有,22.810561,108.363106
融创九熙府二期,2室 2厅 1卫,9600 元/m²,62.5平方米,2019年,南北,中层(共35层),精装修,有,22.870734,108.408504
华凯逸悦豪庭(一期),2室 2厅 1卫,13699 元/m²,84平方米,2014年,南,中层(共33层),简单装修,有,22.826241,108.429165
南湖国际广场,3室 2厅 2卫,22188 元/m²,110.4平方米,2006年,南,低层(共32层),精装修,有,22.831847,108.373952
彰泰红,7室 4厅 2卫,18303 元/m²,165平方米,2019年,南,高层(共8层),豪华装修,有,22.812364,108.428001
利海亚洲国际,1室 0厅 1卫,17997 元/m²,34.5平方米,2010年,南,高层(共21层),精装修,有,22.815775,108.404909
广西区糖业供销公司宿舍,3室 2厅 2卫,19912 元/m²,113平方米,2002年,南,中层(共13层),精装修,有,22.822871,108.380429
保利领秀前城,3室 2厅 2卫,15889 元/m²,90平方米,2019年,南,中层(共32层),精装修,有,22.800504,108.429898
万科城(南区),3室 2厅 2卫,13118 元/m²,89.2平方米,2016年,南,低层(共32层),精装修,有,22.846691,108.387662
凤岭名园,1室 1厅 1卫,12015 元/m²,40平方米,2017年,南北,中层(共32层),精装修,有,22.832666,108.426085
荣和公园大道,4室 2厅 2卫,20730 元/m²,92.6平方米,2016年,南,低层(共46层),豪华装修,有,22.835281,108.413889
荣和悦澜山,3室 2厅 1卫,16606 元/m²,90.3平方米,2018年,南北,高层(共46层),豪华装修,有,22.849897,108.386616
水岸新都,3室 2厅 2卫,7898 元/m²,91.2平方米,2013年,南,高层(共27层),精装修,有,22.805058,108.460309
华发国宾壹号,3室 2厅 2卫,16111 元/m²,90平方米,2016年,南北,中层(共29层),精装修,有,22.779952,108.357897
霖峰一号,4室 2厅 2卫,15891 元/m²,129平方米,2017年,南,中层(共45层),毛坯,有,22.836603,108.40915
景晖花园,3室 2厅 2卫,8727 元/m²,110平方米,2014年,南,中层(共29层),精装修,有,22.838631,108.377866
麒麟山,1室 0厅 1卫,17381 元/m²,42平方米,2010年,南,中层(共28层),精装修,有,22.817148,108.336791
金湖苑,4室 2厅 2卫,8125 元/m²,160平方米,1998年,南北,高层(共8层),精装修,有,22.807679,108.355972
琅园锦绣前程,2室 2厅 1卫,14103 元/m²,78平方米,2010年,东南,中层(共32层),精装修,有,22.81465,108.372464
